"사업코드","사업명","준공여부구분","준공여부","계획공정율","실적공정율","대비율","기준일자","총공기","경과일","D-Day","도급액(억원)","사업비(억원)","공사기간","공사위치","위도","경도","발주처 담당자명","책임감리원 명","현장대리인 명","발주처 기관명","감리사 업체명","시공사 업체명","사업규모","웹카메라 RTSP 주소","계약정보 링크주소","집행정보 링크주소","조감도 이미지 링크주소","공사개요 웹페이지","자치구코드","자치구명"
"7562025042499","동부지사 순수제조설비 교체공사","1","진행    ","14.72","14.72","100","20250621","360","53","307","28.7","28.7","2025-04-30~2026-04-24","서울특별시 노원구 덕릉로70길 99","37.6409473244395","127.05765306277398","박소현","","","서울에너지공사","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7562025042499","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7562025042499","09","노원구"
"7602024112199","탄천센터 저류조 내부보수공사","1","진행    ","83.94","83.94","100","20250621","249","209","40","3.01","3.00745","2024-11-25~2025-07-31","서울특별시 강남구 개포로 625","37.49778245377503","127.08247607624115","홍성용","","서만원(공무직)","서울물재생시설공단","","주식회사대홍에이스건업","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7602024112199","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7602024112199","01","강남구"
"7602025013134","서남수계 차집시설물 보수 및 정비공사(연간단가)","1","진행    ","45.64","45.64","100","20250621","298","136","162","3.9","3.8976806","2025-02-06~2025-11-30","서울특별시 강남구 개포로 625","37.497780653343","127.082473812536","권순용","","김기현(현장대리인)","서울물재생시설공단","","주식회사 케이엔글로벌 (KN GLOBAL Co., Ltd.)","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7602025013134","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7602025013134","01","강남구"
"1032025022870","환구단 정문  열린정원 조성사업","0","준공","100","100","100","20250621","80","80","0","2.56","2.563014","2025-03-05~2025-05-23","서울 중구 소공동 97-3","37.56513040021052","126.97904324079398","이원숙","","강재은(공무직)","중부공원여가센터","","새암조경 주식회사","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=1032025022870","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=1032025022870","24","중구"
"1032025030698","2025년 남산공원 소나무재선충병 예방 사업","0","준공","100","100","100","20250621","25","25","0","0.45","0.45","2025-03-07~2025-03-31","서울 중구 예장동 산 5-6","37.552497995141486","126.989316855952","이승주","","","중부공원여가센터","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=1032025030698","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=1032025030698","24","중구"
"1112022112199","서서울미술관 건립 통신공사(장기1차)","0","준공","100","100","100","20250621","853","853","0","8.44","8.44041","2022-11-30~2025-03-31","금천구 독산동 1151번지외 1필지(금천구 금나래중앙공원 내)","37.45782102379923","126.89497618566035","정상진","홍진수(책임건설사업관리자)","박영준(현장대리인)","도시기반시설본부","(주)건축사사무소광장","태양이엠씨(주)","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=1112022112199","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info6&pjt_cd=1112022112199","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=1112022112199","08","금천구"
"3202024112299","2024년 중앙버스전용차로 노후포장정비(칼라포장) 공사","0","준공","100","100","100","20250621","153","153","0","35.84","35.84","2024-11-29~2025-04-30","서울 광진구 구의동 175-1","37.54709832094174","127.09842266861384","박해웅","","김지수(공사담당)","도로사업소","","장백이앤씨 주식회사","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3202024112299","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3202024112299","06","광진구"
"3202025011092","2025년 도로시설물 일상유지보수공사(터널,복개등)-강서","1","진행    ","45.01","45.01","100","20250621","351","158","193","9.3","9.3","2025-01-15~2025-12-31","행주IC교 및 광명교","37.5734856684869","126.83072886720998","김승진","","김교형(현장대리인)","도로사업소","","레오개발 주식회사","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3202025011092","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3202025011092","04","강서구"
"3202025031196","2025년 포장도로 맨홀 평탄성  개선공사(연간단가)-남부","1","진행    ","34.77","34.77","100","20250621","279","97","182","9.19","9.1864318","2025-03-17~2025-12-20","서울특별시 영등포구 도림로 145","37.494274867012884","126.89795120703099","윤동언","","황세훈(공무직)","도로사업소","","부성산업기술 주식회사","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3202025031196","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3202025031196","20","영등포구"
"3202025031989","2025년 노후포장도로 정비공사(1구역)-동부","1","진행    ","35.46","35.46","100","20250621","251","89","162","16.81","16.8134517","2025-03-25~2025-11-30","서울 강남구 대치동 2","37.4973402331792","127.075477854065","최광수","","김준성(공무직)","도로사업소","","신한엔비텍(주)","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3202025031989","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3202025031989","01","강남구"
"3502024031899","2024년 낙산길 장기사용 송배수관 정비공사 (장기1차-단가계약)","1","진행    ","73.4","73.4","100","20250621","609","447","162","6.64","6.6444232","2024-04-01~2025-11-30","서울 종로구 창신동 23-815","37.57809437018035","127.01503963322308","이원준","","신기력(공무직)","서울아리수본부","","(주)그린환경","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502024031899","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502024031899","23","종로구"
"3502024032784","2024년 전기설비 유지보수공사(연간단가)","0","준공","100","100","100","20250621","365","365","0","0.35","0.34535","2024-04-01~2025-03-31","서울특별시 강동구 성내로 51","37.52910413602018","127.12622646496604","전고운","","","서울아리수본부","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502024032784","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502024032784","02","강동구"
"3502024040497","2024년 양재대로  장기사용 배수관 정비공사","1","진행    ","85.08","85.08","100","20250621","476","405","71","26.02","26.015","2024-05-13~2025-08-31","서울 강동구 천호동 45-8","37.54327434596001","127.14193588047468","김지훈","","설태현(공무직)","서울아리수본부","","유에이환경테크(주)","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502024040497","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502024040497","02","강동구"
"3502024041699","2024년 영등포아리수정수센터 전기설비 유지보수 공사(장기1차)","0","준공","100","100","100","20250621","344","344","0","1.13","1.1309085","2024-04-22~2025-03-31","서울 영등포구 양화동 153-1","37.54975551946367","126.8811770320699","김정현","","","서울아리수본부","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502024041699","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502024041699","20","영등포구"
"3502024050798","2024년 영등포아리수정수센터 건축?토목시설물 정비공사(연간단가)(장기계속)","0","준공","100","100","100","20250621","350","350","0","4.4","4.4007072","2024-05-16~2025-04-30","서울 영등포구 양화동 153-1","37.55035019994599","126.88119872114024","박성택","","홍남미(현장대리인)","서울아리수본부","","(주)하평종합건설","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502024050798","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502024050798","20","영등포구"
"3502024052399","2024년 강북아리수정수센터  토목건축 시설물 유지보수공사 (장기계속)","0","준공","100","100","100","20250621","336","336","0","3.83","3.82697","2024-05-30~2025-04-30","경기 남양주시 삼패동 397","37.59731022860934","127.18797289092127","이석배","","이명근(공무직)","서울아리수본부","","주식회사칠성건설","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502024052399","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502024052399","26","서울지역외"
"3502024061798","2024년 송파구 관내  상수도 시설물 정비공사 (장기계속연간단가)","1","진행    ","97.55","97.55","100","20250621","368","359","9","7.38","7.3817372","2024-06-28~2025-06-30","서울특별시 강동구 성내로 51","37.52910413602018","127.12622646496604","서한빈","","박선정(시공자(공무?공사))","서울아리수본부","","수봉산업개발(주)","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502024061798","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502024061798","02","강동구"
"3502024062799","2024년 서초구 관내 상수도공사 (장기계속단가계약)","1","진행    ","97.53","97.53","100","20250621","365","356","9","9.74","9.739894","2024-07-01~2025-06-30","서울특별시 강남구 양재천로 199","37.4834217905569","127.04706201994401","고원석","","신근평(현장대리인)","서울아리수본부","","청암건설 주식회사","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502024062799","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502024062799","01","강남구"
"3502024070396","2024년 강북구 관내 상수도시설물 설치 및 보수공사(장기계속단가계약)","1","진행    ","97.46","97.46","100","20250621","354","345","9","5.6","5.600704","2024-07-12~2025-06-30","서울특별시 강북구 한천로 935","37.63413814442191","127.0360666970556","조봉구","","이창섭(공무직)","서울아리수본부","","호원건설(주)","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502024070396","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502024070396","03","강북구"
"5662025041699","서울시립미술관 본관 봄맞이 녹지공간 환경정비","0","준공","100","100","100","20250621","20","20","0","0.21","0.209","2025-04-16~2025-05-05","서울특별시 중구 덕수궁길 61","37.5641076212639","126.973790543874","송은정","","","시립미술관","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=5662025041699","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=5662025041699","24","중구"
